,"Impact of 'condition_name' on
'selected_LANDLINE_ONLY'",condition_name,demogAge,BB_current_time_with_provider_abs,BB_current_plan_Fast Fibre Broadband (Up to 100Mb/s)
808,-0.10376409822169877,3) LL add-on at £3,68,11.0,0
809,-0.12755540652201225,3) LL add-on at £3,61,2.5,0
810,-0.20946790063169615,3) LL add-on at £3,49,11.0,0
811,-0.17069437136778065,3) LL add-on at £3,57,1.0,0
812,-0.2748113167757425,3) LL add-on at £3,54,4.833333333,0
813,-0.2467228470790491,3) LL add-on at £3,55,1.083333333,0
814,-0.34666774146152207,3) LL add-on at £3,58,1.0,1
815,-0.3041380179617434,3) LL add-on at £3,51,5.0,0
816,-0.18527790428551497,3) LL add-on at £3,66,7.0,1
817,-0.15705222356518866,3) LL add-on at £3,58,7.5,0
818,-0.2972372395802563,3) LL add-on at £3,58,7.5,0
819,-0.28017403167181354,3) LL add-on at £3,49,0.416666667,0
820,-0.12007348905341511,3) LL add-on at £3,61,11.0,0
821,-0.30138565461733186,3) LL add-on at £3,49,4.0,0
822,-0.14395617633615765,3) LL add-on at £3,69,11.0,1
823,-0.2293383974717373,3) LL add-on at £3,30,5.083333333,0
824,-0.16145332075407387,3) LL add-on at £3,66,2.416666667,0
825,-0.2788795368579253,3) LL add-on at £3,59,2.0,1
826,-0.4345075365963679,3) LL add-on at £3,36,3.333333333,0
827,-0.2906283666612806,3) LL add-on at £3,65,4.583333333,1
828,-0.25998490469489854,3) LL add-on at £3,58,1.083333333,0
829,-0.09783122950155117,3) LL add-on at £3,73,11.0,0
830,-0.2926105029491083,3) LL add-on at £3,58,4.0,1
831,-0.13356666561681305,3) LL add-on at £3,71,11.0,1
832,-0.23282683182908714,3) LL add-on at £3,63,11.0,1
833,-0.16409645166589004,3) LL add-on at £3,74,10.16666667,0
834,-0.24815019797551258,3) LL add-on at £3,60,1.583333333,1
835,-0.11753610257024404,3) LL add-on at £3,65,5.5,0
836,-0.0645154867455485,3) LL add-on at £3,33,5.583333333,0
837,-0.46584831255207687,3) LL add-on at £3,61,11.0,0
838,-0.21397723252261902,3) LL add-on at £3,73,11.0,1
839,-0.20903248240247818,3) LL add-on at £3,67,0.083333333,1
840,-0.007819986353234597,3) LL add-on at £3,67,11.91666667,1
841,-0.3106801682023357,3) LL add-on at £3,68,1.5,0
842,-0.2624537293167778,3) LL add-on at £3,62,4.583333333,1
843,0.0352174599473033,3) LL add-on at £3,74,7.833333333,0
844,-0.28956394129347174,3) LL add-on at £3,37,6.5,1
845,-0.10767441371335618,3) LL add-on at £3,49,11.5,0
846,-0.22323648974958984,3) LL add-on at £3,27,5.25,1
847,-0.29186547005267477,3) LL add-on at £3,64,11.0,1
848,-0.1636738909606943,3) LL add-on at £3,58,11.0,0
849,-0.21303739288991153,3) LL add-on at £3,63,1.5,0
850,-0.06440979296316975,3) LL add-on at £3,47,4.0,0
851,-0.15792696403048737,3) LL add-on at £3,42,0.416666667,0
852,-0.27927310092749935,3) LL add-on at £3,34,0.583333333,0
853,-0.2669893513040815,3) LL add-on at £3,41,0.166666667,0
854,-0.19259183520817247,3) LL add-on at £3,58,11.0,0
855,-0.2310578787611544,3) LL add-on at £3,44,11.0,0
856,-0.33936609956163627,3) LL add-on at £3,45,0.75,0
857,-0.26402533217023655,3) LL add-on at £3,38,4.833333333,0
858,-0.09775181806529255,3) LL add-on at £3,57,10.0,0
859,-0.23630011316378596,3) LL add-on at £3,45,10.08333333,0
860,-0.17930252743102343,3) LL add-on at £3,71,5.5,0
861,-0.21291321268996996,3) LL add-on at £3,73,3.0,1
862,-0.4714708416312066,3) LL add-on at £3,54,4.25,0
863,-0.16542287851250226,3) LL add-on at £3,71,2.583333333,0
864,-0.2617041720205467,3) LL add-on at £3,56,5.5,0
865,-0.2973434901825266,3) LL add-on at £3,58,2.0,1
866,-0.026185675559049337,3) LL add-on at £3,49,11.91666667,0
867,-0.05307224433196083,3) LL add-on at £3,51,11.58333333,0
868,-0.2352889317529675,3) LL add-on at £3,56,11.91666667,0
869,-0.22476804011174112,3) LL add-on at £3,58,11.0,0
870,-0.09366596279941151,3) LL add-on at £3,74,11.25,0
871,-0.23406767722024727,3) LL add-on at £3,27,5.0,0
872,-0.20898185925584534,3) LL add-on at £3,43,8.0,0
873,-0.23195196328771464,3) LL add-on at £3,35,2.0,0
874,-0.23852695530248466,3) LL add-on at £3,47,2.0,1
875,-0.2640536039645434,3) LL add-on at £3,50,11.0,0
876,-0.2863377851339455,3) LL add-on at £3,35,6.0,0
877,-0.12536268765252664,3) LL add-on at £3,63,6.333333333,0
878,-0.244964987591041,3) LL add-on at £3,49,11.0,1
879,-0.10056884030529348,3) LL add-on at £3,73,11.0,1
880,-0.2918181868396424,3) LL add-on at £3,54,2.0,1
881,-0.15682473529621677,3) LL add-on at £3,71,1.0,1
882,-0.3010315697343915,3) LL add-on at £3,57,0.5,0
883,-0.053160220319428506,3) LL add-on at £3,70,11.0,0
884,-0.22531573464947993,3) LL add-on at £3,64,11.41666667,0
885,-0.12031671054787535,3) LL add-on at £3,59,11.0,0
886,-0.08721812068906148,3) LL add-on at £3,42,11.58333333,0
887,-0.14811410815386178,3) LL add-on at £3,71,7.25,1
888,-0.13241148687036813,3) LL add-on at £3,62,11.83333333,0
889,-0.2982287691674362,3) LL add-on at £3,64,1.5,1
890,-0.25033305240027304,3) LL add-on at £3,38,11.91666667,0
891,-0.30256074136570854,3) LL add-on at £3,63,11.0,0
892,-0.2511021538768364,3) LL add-on at £3,34,2.5,0
893,-0.1952829905464924,3) LL add-on at £3,61,11.0,1
894,-0.2990631193377206,3) LL add-on at £3,60,6.0,0
895,-0.15595680034611464,3) LL add-on at £3,65,11.0,0
896,-0.17239305060835158,3) LL add-on at £3,56,4.5,0
897,-0.25813729602591157,3) LL add-on at £3,68,0.666666667,0
898,-0.14383267825946983,3) LL add-on at £3,60,3.166666667,0
899,-0.17264383794071225,3) LL add-on at £3,70,11.0,0
900,-0.3371832283445237,3) LL add-on at £3,37,1.0,1
901,-0.09831701522916797,3) LL add-on at £3,63,11.41666667,1
902,-0.14952819543351667,3) LL add-on at £3,38,11.0,1
903,-0.2276194320334414,3) LL add-on at £3,67,1.416666667,0
904,-0.28789201166373785,3) LL add-on at £3,60,11.91666667,0
905,-0.18283261248588226,3) LL add-on at £3,69,5.0,1
906,-0.18555076667129689,3) LL add-on at £3,74,11.0,1
907,-0.43722325271480217,3) LL add-on at £3,67,10.0,0
908,-0.08232216336680763,3) LL add-on at £3,66,6.416666667,0
909,-0.1771393169615438,3) LL add-on at £3,26,3.666666667,0
910,-0.19994658133373702,3) LL add-on at £3,18,3.0,0
911,-0.25084046855365133,3) LL add-on at £3,57,11.08333333,0
912,-0.3578792340742459,3) LL add-on at £3,19,2.666666667,0
913,-0.14496975048601546,3) LL add-on at £3,67,5.25,1
914,-0.19403232422352637,3) LL add-on at £3,31,1.25,0
915,-0.5065769095463879,3) LL add-on at £3,45,2.25,0
916,-0.09829999309213196,3) LL add-on at £3,51,0.25,0
917,-0.1565753570592445,3) LL add-on at £3,54,4.0,0
918,-0.1793662836323281,3) LL add-on at £3,68,11.0,0
919,-0.23232348304168146,3) LL add-on at £3,63,4.333333333,0
920,-0.05701029287441849,3) LL add-on at £3,72,3.166666667,0
921,-0.07799586909236321,3) LL add-on at £3,68,4.5,1
922,-0.012155379933365728,3) LL add-on at £3,41,7.25,0
923,-0.27311408926050507,3) LL add-on at £3,57,0.333333333,0
924,-0.21034022195326949,3) LL add-on at £3,51,11.0,0
925,-0.3682356387832263,3) LL add-on at £3,54,5.0,1
926,-0.2299724729418896,3) LL add-on at £3,42,3.0,0
927,-0.31892232056121894,3) LL add-on at £3,50,11.0,1
928,-0.31725907106913354,3) LL add-on at £3,71,0.666666667,1
929,-0.21155088389873855,3) LL add-on at £3,65,11.0,0
930,-0.280577841327306,3) LL add-on at £3,40,11.0,0
931,-0.19315519755548616,3) LL add-on at £3,39,2.5,0
932,-0.2247854480894923,3) LL add-on at £3,40,11.0,0
933,-0.1901018771881111,3) LL add-on at £3,48,2.0,0
934,-0.22631903856125232,3) LL add-on at £3,28,2.0,1
935,-0.556095209563362,3) LL add-on at £3,64,7.0,1
936,-0.3428418117568611,3) LL add-on at £3,43,3.583333333,1
937,-0.129787799541855,3) LL add-on at £3,73,3.0,0
938,-0.2179420457743203,3) LL add-on at £3,72,8.416666667,1
939,-0.24338080999784967,3) LL add-on at £3,60,0.25,0
940,-0.0862023733096851,3) LL add-on at £3,60,6.75,0
941,-0.18380347686331122,3) LL add-on at £3,69,2.25,0
942,-0.27579810425132695,3) LL add-on at £3,31,0.833333333,0
943,-0.3477556311527506,3) LL add-on at £3,72,0.5,0
944,-0.09445602482390712,3) LL add-on at £3,71,11.0,0
945,-0.1406624047837606,3) LL add-on at £3,70,5.333333333,0
946,-0.3653737995848032,3) LL add-on at £3,50,0.25,0
947,-0.26613852971504925,3) LL add-on at £3,57,11.0,0
948,-0.0661702252730655,3) LL add-on at £3,55,1.833333333,0
949,-0.15238096926323508,3) LL add-on at £3,70,11.0,1
950,-0.2115458903662024,3) LL add-on at £3,50,10.0,1
951,-0.11427397483865101,3) LL add-on at £3,74,10.08333333,0
952,-0.13172536054875075,3) LL add-on at £3,60,10.41666667,0
953,-0.1303295088938627,3) LL add-on at £3,72,9.25,1
954,-0.16966954405340734,3) LL add-on at £3,73,11.0,1
955,-0.26957084422707484,3) LL add-on at £3,49,3.083333333,1
956,-0.1269613786243995,3) LL add-on at £3,60,1.0,0
957,-0.22592759457688766,3) LL add-on at £3,55,1.5,0
958,-0.18165235058807774,3) LL add-on at £3,62,4.416666667,0
959,-0.26616019256121415,3) LL add-on at £3,32,1.5,1
960,-0.17030015028377868,3) LL add-on at £3,20,2.083333333,1
961,-0.3290324780005103,3) LL add-on at £3,40,0.083333333,1
962,-0.12430353326797604,3) LL add-on at £3,70,4.0,1
963,-0.0787380086709015,3) LL add-on at £3,28,3.666666667,0
964,-0.4130860299468697,3) LL add-on at £3,44,0.333333333,1
965,-0.09874685111992464,3) LL add-on at £3,68,1.25,0
966,-0.19630035408124863,3) LL add-on at £3,67,11.0,0
967,-0.12233959653906347,3) LL add-on at £3,66,11.0,1
968,-0.09945085143032058,3) LL add-on at £3,82,7.0,0
969,0.006089102986227022,3) LL add-on at £3,61,2.333333333,0
970,-0.3543473547990554,3) LL add-on at £3,35,10.0,0
971,-0.2164695251361471,3) LL add-on at £3,28,11.0,0
972,-0.3337471526455863,3) LL add-on at £3,53,6.0,0
973,-0.2171195619629116,3) LL add-on at £3,49,8.0,0
974,-0.2495590560285578,3) LL add-on at £3,48,2.583333333,0
975,-0.2727269418938727,3) LL add-on at £3,63,11.0,1
976,-0.2222632510077485,3) LL add-on at £3,38,1.5,0
977,-0.19489341968016788,3) LL add-on at £3,71,10.58333333,1
978,-0.1133213548022185,3) LL add-on at £3,63,10.0,0
979,-0.14249031851223962,3) LL add-on at £3,64,11.91666667,1
980,-0.25566550230591106,3) LL add-on at £3,57,2.5,1
981,-0.21549653325742038,3) LL add-on at £3,50,11.0,0
982,-0.16841803520681362,3) LL add-on at £3,36,4.0,1
983,-0.2618015048636554,3) LL add-on at £3,55,5.666666667,1
984,-0.15120993235450536,3) LL add-on at £3,37,11.0,0
985,-0.14712089122352465,3) LL add-on at £3,70,11.0,0
986,-0.1837601888964157,3) LL add-on at £3,72,0.666666667,0
987,-0.24139034154359235,3) LL add-on at £3,38,11.0,0
988,-0.22966611828827027,3) LL add-on at £3,54,7.0,1
989,-0.282864210610656,3) LL add-on at £3,55,1.166666667,0
990,-0.2735650101849798,3) LL add-on at £3,41,4.083333333,0
991,-0.22915549255776352,3) LL add-on at £3,56,3.583333333,0
992,-0.28167499409032204,3) LL add-on at £3,73,11.0,1
993,-0.15845765767728154,3) LL add-on at £3,59,10.58333333,0
994,-0.28296090731203194,3) LL add-on at £3,54,6.416666667,1
995,-0.23279041102224357,3) LL add-on at £3,32,0.0,0
996,-0.13246437538029407,3) LL add-on at £3,59,5.25,0
997,-0.30821436953212517,3) LL add-on at £3,59,10.0,0
998,-0.29451638621522275,3) LL add-on at £3,60,7.25,1
999,-0.5169139488110096,3) LL add-on at £3,51,11.0,0
1000,-0.10975748676816673,3) LL add-on at £3,65,3.5,0
1001,-0.2343986127945906,3) LL add-on at £3,54,6.0,0
1002,-0.13492772780778278,3) LL add-on at £3,51,11.0,0
1003,-0.14592107133978013,3) LL add-on at £3,65,8.666666667,0
1004,-0.1996247363875163,3) LL add-on at £3,24,2.0,0
1005,-0.3782543650703599,3) LL add-on at £3,35,2.0,0
1006,-0.3224554819634243,3) LL add-on at £3,69,11.0,0
1007,-0.2152114975321725,3) LL add-on at £3,56,0.25,0
1008,-0.21534517376584905,3) LL add-on at £3,62,6.0,0
1009,-0.21578715914575908,3) LL add-on at £3,38,7.0,1
1010,-0.20028194890745485,3) LL add-on at £3,22,0.333333333,0
1011,-0.3458564715829773,3) LL add-on at £3,52,11.0,1
1012,-0.28226388481768633,3) LL add-on at £3,42,1.583333333,1
1013,-0.22137492020628574,3) LL add-on at £3,37,2.333333333,0
1014,-0.3356214494527039,3) LL add-on at £3,44,5.0,1
1015,-0.30181576668515225,3) LL add-on at £3,56,3.0,1
1016,-0.1995358125120192,3) LL add-on at £3,38,1.5,0
1017,-0.4333024770572889,3) LL add-on at £3,38,2.333333333,0
1018,-0.29616573225109105,3) LL add-on at £3,54,3.583333333,1
1019,-0.32369812570520995,3) LL add-on at £3,44,7.0,0
1020,-0.2030928207224337,3) LL add-on at £3,52,5.5,0
1021,-0.19369639477849615,3) LL add-on at £3,53,2.0,0
1022,-0.18539340996178694,3) LL add-on at £3,42,5.666666667,0
1023,-0.2613963303736903,3) LL add-on at £3,60,6.083333333,1
1024,-0.19366000799933725,3) LL add-on at £3,64,0.583333333,0
1025,-0.26343478020637456,3) LL add-on at £3,45,3.583333333,1
1026,-0.28385834634407714,3) LL add-on at £3,55,0.166666667,0
1027,-0.33953283326745054,3) LL add-on at £3,49,0.166666667,0
1028,-0.24021648835210058,3) LL add-on at £3,56,3.0,0
1029,-0.26075800418525347,3) LL add-on at £3,48,1.916666667,0
1030,-0.4316120413592461,3) LL add-on at £3,27,2.833333333,1
1031,0.3162575263655532,3) LL add-on at £3,74,4.333333333,0
1032,-0.1568809287699957,3) LL add-on at £3,65,11.0,0
1033,-0.1838073758991006,3) LL add-on at £3,69,11.0,0
1034,-0.3562026763084509,3) LL add-on at £3,43,3.0,0
1035,-0.202875985624889,3) LL add-on at £3,47,3.5,0
1036,-0.17165320671274542,3) LL add-on at £3,36,2.916666667,0
1037,-0.08556043207258733,3) LL add-on at £3,66,0.916666667,1
1038,-0.5939231268131081,3) LL add-on at £3,50,3.166666667,1
1039,-0.20397839006213445,3) LL add-on at £3,62,2.5,1
1040,-0.22476652652017995,3) LL add-on at £3,60,11.91666667,0
1041,-0.1904198626996426,3) LL add-on at £3,62,11.0,1
1042,-0.2565363371299056,3) LL add-on at £3,57,7.666666667,1
1043,0.0972891108374345,3) LL add-on at £3,74,4.666666667,0
1044,-0.39431899909673296,3) LL add-on at £3,43,1.0,0
1045,-0.23632543190186284,3) LL add-on at £3,71,0.416666667,0
1046,-0.06377523652569549,3) LL add-on at £3,66,5.416666667,0
1047,-0.26769725249733534,3) LL add-on at £3,42,4.5,1
1048,-0.28144431320667,3) LL add-on at £3,55,4.5,0
1049,-0.2931565860349881,3) LL add-on at £3,60,6.5,0
1050,-0.18946935708718504,3) LL add-on at £3,63,11.0,0
1051,-0.19499045831230938,3) LL add-on at £3,37,2.083333333,0
1052,-0.14928899973130283,3) LL add-on at £3,60,3.0,0
1053,-0.2197058812702674,3) LL add-on at £3,52,6.0,0
1054,-0.25048466995252233,3) LL add-on at £3,52,7.0,0
1055,-0.13168289769001526,3) LL add-on at £3,65,11.0,0
1056,-0.2588850803261384,3) LL add-on at £3,54,5.583333333,0
1057,-0.10594191919433313,3) LL add-on at £3,66,11.91666667,1
1058,-0.31589342934114667,3) LL add-on at £3,33,1.083333333,0
1059,-0.2515255267596555,3) LL add-on at £3,56,4.666666667,0
1060,-0.21000536422852029,3) LL add-on at £3,39,5.416666667,1
1061,-0.10535908500226468,3) LL add-on at £3,61,0.75,0
1062,-0.20683613909053583,3) LL add-on at £3,30,2.083333333,0
1063,-0.21043225866815252,3) LL add-on at £3,67,8.5,1
1064,-0.24950910408460358,3) LL add-on at £3,58,2.0,0
1065,-0.19415458163569604,3) LL add-on at £3,61,4.0,0
1066,-0.3587548137923374,3) LL add-on at £3,30,3.0,0
1067,-0.24169979037825146,3) LL add-on at £3,29,1.0,0
1068,-0.14075841760483762,3) LL add-on at £3,64,1.166666667,0
1069,-0.30659459327262945,3) LL add-on at £3,50,11.0,0
1070,-0.2257112714324712,3) LL add-on at £3,34,4.5,0
1071,-0.17089251617237153,3) LL add-on at £3,46,3.416666667,0
1072,-0.2494631270941991,3) LL add-on at £3,68,0.166666667,0
1073,-0.34525239951481596,3) LL add-on at £3,29,1.25,0
1074,-0.2289235158500763,3) LL add-on at £3,59,5.5,0
1075,0.06717793296502501,3) LL add-on at £3,78,8.0,0
1076,-0.16085671422020173,3) LL add-on at £3,60,7.0,0
1077,-0.4625434614555384,3) LL add-on at £3,51,2.0,1
1078,-0.43157621557292075,3) LL add-on at £3,53,5.666666667,0
1079,-0.1323916640166708,3) LL add-on at £3,65,11.0,0
1080,-0.16280454388404977,3) LL add-on at £3,68,5.5,0
1081,-0.2587372310715045,3) LL add-on at £3,57,5.25,0
1082,-0.34741588724714473,3) LL add-on at £3,60,0.5,0
1083,0.0003100288123188581,3) LL add-on at £3,77,11.0,1
1084,-0.11512321060033867,3) LL add-on at £3,79,11.0,0
1085,-0.16561806955400377,3) LL add-on at £3,51,1.666666667,0
1086,-0.18745821220494063,3) LL add-on at £3,69,11.0,0
1087,0.020954431966667967,3) LL add-on at £3,83,2.5,0
1088,-0.014497030649602243,3) LL add-on at £3,63,1.916666667,0
1089,-0.2640084411273889,3) LL add-on at £3,64,3.0,0
1090,-0.35547477838532565,3) LL add-on at £3,52,0.583333333,1
1091,-0.5124954063641926,3) LL add-on at £3,50,0.916666667,0
1092,-0.18382846785600132,3) LL add-on at £3,52,11.0,0
1093,-0.26441854338554094,3) LL add-on at £3,65,3.5,0
1094,-0.02657644985715246,3) LL add-on at £3,81,3.0,0
1095,-0.2371202718699526,3) LL add-on at £3,45,3.583333333,1
1096,-0.17781392220942568,3) LL add-on at £3,59,5.0,0
1097,-0.23183972345988252,3) LL add-on at £3,45,4.583333333,0
1098,-0.31768154228998435,3) LL add-on at £3,41,2.666666667,0
1099,-0.21284869568177708,3) LL add-on at £3,61,4.083333333,1
1100,0.059540319831335856,3) LL add-on at £3,66,5.25,0
1101,-0.14708129339746195,3) LL add-on at £3,71,10.0,0
1102,-0.32415894037182513,3) LL add-on at £3,46,2.5,1
1103,-0.6477371133865405,3) LL add-on at £3,58,3.0,1
1104,0.08653657012264211,3) LL add-on at £3,49,10.75,0
1105,-0.22262590056081505,3) LL add-on at £3,67,2.0,0
1106,-0.2339562773956629,3) LL add-on at £3,52,4.0,0
1107,-0.24922924809159724,3) LL add-on at £3,57,10.0,0
1108,-0.23566607860825783,3) LL add-on at £3,36,3.5,1
1109,-0.051696128239169824,3) LL add-on at £3,67,11.0,0
1110,-0.23793621186333674,3) LL add-on at £3,61,5.25,0
1111,-0.16711962171266215,3) LL add-on at £3,74,5.0,0
1112,-0.3499007225251368,3) LL add-on at £3,30,2.333333333,0
1113,-0.20269484115082545,3) LL add-on at £3,63,0.416666667,0
1114,-0.3581635725771569,3) LL add-on at £3,40,3.0,0
1115,-0.13178949627057668,3) LL add-on at £3,79,11.0,0
1116,-0.24965302142339374,3) LL add-on at £3,63,11.0,1
1117,-0.28403743818993255,3) LL add-on at £3,48,10.0,1
1118,-0.02600213640625008,3) LL add-on at £3,66,11.0,0
1119,-0.3358050313203531,3) LL add-on at £3,64,11.0,1
1120,-0.3888136808789825,3) LL add-on at £3,24,1.0,1
1121,-0.11921475204736535,3) LL add-on at £3,58,6.416666667,0
1122,-0.18017198940398432,3) LL add-on at £3,61,2.25,1
1123,-0.38493088033709644,3) LL add-on at £3,38,0.416666667,1
1124,-0.19770002850392715,3) LL add-on at £3,19,5.416666667,0
1125,0.025629233968524248,3) LL add-on at £3,63,11.0,0
1126,-0.25315497643464335,3) LL add-on at £3,39,1.583333333,0
1127,-0.25719570185195706,3) LL add-on at £3,35,3.0,0
1128,-0.20303723264104556,3) LL add-on at £3,61,3.166666667,1
1129,-0.13144342886577826,3) LL add-on at £3,61,2.333333333,0
1130,-0.24028826544946863,3) LL add-on at £3,50,3.833333333,0
1131,-0.17407636440442842,3) LL add-on at £3,68,11.0,1
1132,-0.25996243304571004,3) LL add-on at £3,44,11.0,0
1133,-0.42222276508029033,3) LL add-on at £3,27,1.416666667,1
1134,-0.189572511836823,3) LL add-on at £3,70,4.0,0
1135,-0.061101706986110345,3) LL add-on at £3,67,5.0,0
1136,-0.30346313234083283,3) LL add-on at £3,51,5.0,1
1137,-0.19722351247083536,3) LL add-on at £3,21,4.166666667,0
1138,-0.20295489465474553,3) LL add-on at £3,67,7.0,1
1139,-0.2304593378163225,3) LL add-on at £3,66,4.0,0
1140,-0.03288053571079986,3) LL add-on at £3,75,2.25,1
1141,-0.105062097805646,3) LL add-on at £3,70,3.333333333,0
1142,-0.2823795670459683,3) LL add-on at £3,66,1.5,1
1143,-0.20395917315607578,3) LL add-on at £3,54,10.0,1
1144,-0.060882450378804714,3) LL add-on at £3,68,11.0,0
1145,-0.5669982836868034,3) LL add-on at £3,41,1.333333333,0
1146,-0.7815287530563485,3) LL add-on at £3,55,3.333333333,0
1147,-0.05564981640036659,3) LL add-on at £3,71,11.0,0
1148,-0.127255544525476,3) LL add-on at £3,39,11.0,0
1149,-0.3864736584487131,3) LL add-on at £3,47,0.75,1
1150,-0.2194922482011576,3) LL add-on at £3,37,2.666666667,1
1151,-0.06045274202838586,3) LL add-on at £3,40,5.0,0
1152,-0.23551088049616664,3) LL add-on at £3,61,11.0,0
1153,-0.32742798404800705,3) LL add-on at £3,22,0.666666667,0
1154,-0.206338611931813,3) LL add-on at £3,67,6.25,1
1155,-0.10805571511644269,3) LL add-on at £3,68,5.25,0
1156,-0.2799443786539434,3) LL add-on at £3,47,2.416666667,1
1157,-0.20493716248198632,3) LL add-on at £3,60,0.75,0
1158,-0.10671243776973574,3) LL add-on at £3,63,11.41666667,0
1159,-0.20181388003295792,3) LL add-on at £3,81,11.0,1
1160,-0.32848535988900995,3) LL add-on at £3,48,0.833333333,0
1161,-0.1919352110024201,3) LL add-on at £3,31,2.083333333,0
1162,-0.41029805379829676,3) LL add-on at £3,53,0.333333333,1
1163,-0.18755113828271822,3) LL add-on at £3,80,0.75,0
1164,-0.08316042691464082,3) LL add-on at £3,73,10.0,0
1165,-0.23326939209883352,3) LL add-on at £3,51,4.583333333,0
1166,-0.28856532778413657,3) LL add-on at £3,64,5.0,0
1167,-0.09993456495731028,3) LL add-on at £3,64,10.0,1
1168,0.032856277923227546,3) LL add-on at £3,68,8.5,0
1169,-0.14534950624732754,3) LL add-on at £3,73,11.0,0
1170,-0.1352058616113824,3) LL add-on at £3,61,11.0,0
1171,-0.2798775938798777,3) LL add-on at £3,61,0.916666667,0
1172,-0.1605177819701875,3) LL add-on at £3,39,3.0,0
1173,-0.19085880113489995,3) LL add-on at £3,66,2.0,0
1174,-0.32298287810835025,3) LL add-on at £3,29,0.25,1
1175,-0.12415208315462645,3) LL add-on at £3,77,11.0,0
1176,-0.33401573113877225,3) LL add-on at £3,52,3.0,0
1177,-0.22904492035325336,3) LL add-on at £3,61,11.0,0
1178,-0.3296521399412584,3) LL add-on at £3,47,8.0,0
1179,-0.3599683468527804,3) LL add-on at £3,56,5.916666667,1
1180,-0.17946785121736547,3) LL add-on at £3,45,11.0,0
1181,-0.23855967131400552,3) LL add-on at £3,73,10.16666667,0
1182,-0.21488442709779873,3) LL add-on at £3,46,5.0,0
1183,-0.1580806620746323,3) LL add-on at £3,63,10.5,0
1184,-0.19293351021509114,3) LL add-on at £3,51,1.5,0
1185,-0.014584835388365823,3) LL add-on at £3,75,11.0,0
1186,-0.3448823410795157,3) LL add-on at £3,38,0.083333333,1
1187,-0.16200191668435043,3) LL add-on at £3,61,4.5,1
1188,-0.3127935410502148,3) LL add-on at £3,57,11.0,0
1189,-0.22325460133376177,3) LL add-on at £3,58,1.0,1
1190,-0.2830264035217105,3) LL add-on at £3,54,3.0,0
1191,-0.25038913110886635,3) LL add-on at £3,55,6.0,0
1192,-0.2986610958167415,3) LL add-on at £3,60,0.166666667,0
1193,-0.21123360798942492,3) LL add-on at £3,64,5.5,0
1194,-0.18685244668043163,3) LL add-on at £3,58,10.0,0
1195,-0.2633021362486822,3) LL add-on at £3,54,5.0,0
1196,-0.29762002110551844,3) LL add-on at £3,52,2.0,1
1197,-0.23308440675800152,3) LL add-on at £3,28,1.333333333,0
1198,-0.17054794578709132,3) LL add-on at £3,54,3.083333333,0
1199,-0.2296934380409717,3) LL add-on at £3,48,8.0,0
1200,-0.0977353167448007,3) LL add-on at £3,59,11.25,0
1201,-0.19830698078940792,3) LL add-on at £3,68,4.0,0
1202,-0.47632281999973136,3) LL add-on at £3,60,6.416666667,0
