,predict,condition_name
686,-0.23364505498938384,3) LL add-on at £3
687,-0.30795321095284495,3) LL add-on at £3
688,-0.10352007611879444,3) LL add-on at £3
689,-0.19290213350314345,3) LL add-on at £3
690,-0.26407703980596087,3) LL add-on at £3
691,-0.09737104339260255,3) LL add-on at £3
692,-0.0465952750927085,3) LL add-on at £3
693,-0.049614807396199535,3) LL add-on at £3
694,-0.5290023197140157,3) LL add-on at £3
695,-0.21729676762081165,3) LL add-on at £3
696,-0.11004092557412871,3) LL add-on at £3
697,-0.17257075976808053,3) LL add-on at £3
698,-0.21384555586274975,3) LL add-on at £3
699,-0.3700148773861956,3) LL add-on at £3
700,-0.3585831060602673,3) LL add-on at £3
701,-0.2078618256969388,3) LL add-on at £3
702,-0.19251365021097072,3) LL add-on at £3
703,-0.28181467970425755,3) LL add-on at £3
704,-0.3617902163069848,3) LL add-on at £3
705,-0.05196097266701773,3) LL add-on at £3
706,-0.11577497804772291,3) LL add-on at £3
707,-0.07386058356572558,3) LL add-on at £3
708,-0.06137656014266453,3) LL add-on at £3
709,-0.26144647572954627,3) LL add-on at £3
710,-0.34514560691965485,3) LL add-on at £3
711,-0.2610438417337639,3) LL add-on at £3
712,-0.2203421015629937,3) LL add-on at £3
713,-0.36692809411371746,3) LL add-on at £3
714,-0.2921073992586229,3) LL add-on at £3
715,-0.3462960455252176,3) LL add-on at £3
716,-0.13329747912095236,3) LL add-on at £3
717,-0.058825122530892095,3) LL add-on at £3
718,-0.1292348774687231,3) LL add-on at £3
719,-0.11798889014740248,3) LL add-on at £3
720,-0.4165856324463707,3) LL add-on at £3
721,-0.2776603215146709,3) LL add-on at £3
722,-0.08997777247498594,3) LL add-on at £3
723,-0.18320143648162535,3) LL add-on at £3
724,-0.1851129228035583,3) LL add-on at £3
725,-0.23296538022590216,3) LL add-on at £3
726,-0.2009368676035921,3) LL add-on at £3
727,-0.33083699838004965,3) LL add-on at £3
728,-0.2191476769352829,3) LL add-on at £3
729,0.03639159449259851,3) LL add-on at £3
730,0.010204311985632118,3) LL add-on at £3
731,-0.28187109628615015,3) LL add-on at £3
732,-0.4042263710063667,3) LL add-on at £3
733,0.012763066076806369,3) LL add-on at £3
734,-0.15104142784877275,3) LL add-on at £3
735,-0.15142098853978284,3) LL add-on at £3
736,-0.20662752519622038,3) LL add-on at £3
737,-0.22511458585089011,3) LL add-on at £3
738,-0.13575336040389868,3) LL add-on at £3
739,-0.26061459239252927,3) LL add-on at £3
740,-0.11542073605223584,3) LL add-on at £3
741,-0.05622901080973092,3) LL add-on at £3
742,-0.28467510069388496,3) LL add-on at £3
743,-0.19840039200260892,3) LL add-on at £3
744,-0.1792378789944983,3) LL add-on at £3
745,-0.1942998186810009,3) LL add-on at £3
746,-0.24063555815217283,3) LL add-on at £3
747,-0.2978330094917501,3) LL add-on at £3
748,-0.13127808853278863,3) LL add-on at £3
749,-0.18597290039876352,3) LL add-on at £3
750,-0.16926644541015803,3) LL add-on at £3
751,-0.2380546448993124,3) LL add-on at £3
752,-0.02210365216575361,3) LL add-on at £3
753,-0.23535973819984762,3) LL add-on at £3
754,-0.1927432556284044,3) LL add-on at £3
755,-0.16369412812521036,3) LL add-on at £3
756,-0.2757599020120648,3) LL add-on at £3
757,-0.4024732357259132,3) LL add-on at £3
758,-0.263249573327538,3) LL add-on at £3
759,-0.09994818348534933,3) LL add-on at £3
760,-0.25756639994453745,3) LL add-on at £3
761,-0.15870148130403747,3) LL add-on at £3
762,-0.2870133518317425,3) LL add-on at £3
763,-0.3419713155993709,3) LL add-on at £3
764,-0.1879505920197563,3) LL add-on at £3
765,-0.04379528270452436,3) LL add-on at £3
766,-0.36261442143802997,3) LL add-on at £3
767,-0.4258916350021636,3) LL add-on at £3
768,-0.29277768608622917,3) LL add-on at £3
769,-0.23941028290862348,3) LL add-on at £3
770,-0.3949501501726415,3) LL add-on at £3
771,-0.28595616406273994,3) LL add-on at £3
772,-0.048557310295019064,3) LL add-on at £3
773,-0.009939061257097618,3) LL add-on at £3
774,-0.1722155124851286,3) LL add-on at £3
775,-0.16400337450726682,3) LL add-on at £3
776,-0.33537654007545975,3) LL add-on at £3
777,-0.22239641528351736,3) LL add-on at £3
778,-0.23538774232166715,3) LL add-on at £3
779,-0.2924508934461006,3) LL add-on at £3
780,-0.15361174273952652,3) LL add-on at £3
781,-0.03560583010033196,3) LL add-on at £3
782,-0.31140066145163003,3) LL add-on at £3
783,-0.13255156704259388,3) LL add-on at £3
784,-0.22082892913129398,3) LL add-on at £3
785,-0.24138078420913955,3) LL add-on at £3
786,-0.22262163673225147,3) LL add-on at £3
787,-0.22797169268056028,3) LL add-on at £3
788,-0.19890475627990045,3) LL add-on at £3
789,-0.1134363803962973,3) LL add-on at £3
790,-0.34945025270675556,3) LL add-on at £3
791,-0.26769545168205017,3) LL add-on at £3
792,-0.12768671301872825,3) LL add-on at £3
793,-0.18621519711606763,3) LL add-on at £3
794,-0.3176017167590137,3) LL add-on at £3
795,-0.14848218625900086,3) LL add-on at £3
796,-0.2561037092204971,3) LL add-on at £3
797,-0.3136162376912318,3) LL add-on at £3
798,-0.03777055355431103,3) LL add-on at £3
799,-0.25136973392760525,3) LL add-on at £3
800,-0.3139300924433933,3) LL add-on at £3
801,-0.2933077135287739,3) LL add-on at £3
802,-0.21522580353222184,3) LL add-on at £3
803,-0.4115497438602883,3) LL add-on at £3
804,-0.1927805654389401,3) LL add-on at £3
805,-0.26931695955128476,3) LL add-on at £3
806,-0.1007745462206219,3) LL add-on at £3
807,-0.17438694590215834,3) LL add-on at £3
808,-0.10376409822169878,3) LL add-on at £3
809,-0.12755540652201225,3) LL add-on at £3
810,-0.20946790063169615,3) LL add-on at £3
811,-0.17069437136778065,3) LL add-on at £3
812,-0.2748113167757426,3) LL add-on at £3
813,-0.2467228470790491,3) LL add-on at £3
814,-0.34666774146152196,3) LL add-on at £3
815,-0.3041380179617435,3) LL add-on at £3
816,-0.18527790428551497,3) LL add-on at £3
817,-0.15705222356518866,3) LL add-on at £3
818,-0.2972372395802563,3) LL add-on at £3
819,-0.28017403167181354,3) LL add-on at £3
820,-0.12007348905341511,3) LL add-on at £3
821,-0.30138565461733186,3) LL add-on at £3
822,-0.14395617633615765,3) LL add-on at £3
823,-0.2293383974717373,3) LL add-on at £3
824,-0.16145332075407387,3) LL add-on at £3
825,-0.2788795368579253,3) LL add-on at £3
826,-0.4345075365963679,3) LL add-on at £3
827,-0.29062836666128067,3) LL add-on at £3
828,-0.25998490469489854,3) LL add-on at £3
829,-0.09783122950155117,3) LL add-on at £3
830,-0.29261050294910834,3) LL add-on at £3
831,-0.13356666561681305,3) LL add-on at £3
832,-0.23282683182908714,3) LL add-on at £3
833,-0.16409645166589004,3) LL add-on at £3
834,-0.24815019797551258,3) LL add-on at £3
835,-0.11753610257024404,3) LL add-on at £3
836,-0.0645154867455485,3) LL add-on at £3
837,-0.46584831255207687,3) LL add-on at £3
838,-0.21397723252261902,3) LL add-on at £3
839,-0.20903248240247818,3) LL add-on at £3
840,-0.007819986353234606,3) LL add-on at £3
841,-0.3106801682023356,3) LL add-on at £3
842,-0.26245372931677785,3) LL add-on at £3
843,0.035217459947303305,3) LL add-on at £3
844,-0.28956394129347174,3) LL add-on at £3
845,-0.10767441371335618,3) LL add-on at £3
846,-0.22323648974958984,3) LL add-on at £3
847,-0.2918654700526747,3) LL add-on at £3
848,-0.16367389096069423,3) LL add-on at £3
849,-0.21303739288991153,3) LL add-on at £3
850,-0.06440979296316975,3) LL add-on at £3
851,-0.15792696403048734,3) LL add-on at £3
852,-0.27927310092749935,3) LL add-on at £3
853,-0.2669893513040816,3) LL add-on at £3
854,-0.19259183520817247,3) LL add-on at £3
855,-0.2310578787611544,3) LL add-on at £3
856,-0.33936609956163627,3) LL add-on at £3
857,-0.26402533217023655,3) LL add-on at £3
858,-0.09775181806529253,3) LL add-on at £3
859,-0.236300113163786,3) LL add-on at £3
860,-0.17930252743102343,3) LL add-on at £3
861,-0.21291321268996996,3) LL add-on at £3
862,-0.4714708416312066,3) LL add-on at £3
863,-0.16542287851250226,3) LL add-on at £3
864,-0.26170417202054674,3) LL add-on at £3
865,-0.2973434901825266,3) LL add-on at £3
866,-0.02618567555904934,3) LL add-on at £3
867,-0.05307224433196083,3) LL add-on at £3
868,-0.2352889317529675,3) LL add-on at £3
869,-0.22476804011174112,3) LL add-on at £3
870,-0.09366596279941151,3) LL add-on at £3
871,-0.23406767722024724,3) LL add-on at £3
872,-0.20898185925584534,3) LL add-on at £3
873,-0.23195196328771459,3) LL add-on at £3
874,-0.23852695530248466,3) LL add-on at £3
875,-0.2640536039645434,3) LL add-on at £3
876,-0.2863377851339455,3) LL add-on at £3
877,-0.12536268765252662,3) LL add-on at £3
878,-0.244964987591041,3) LL add-on at £3
879,-0.10056884030529348,3) LL add-on at £3
880,-0.29181818683964234,3) LL add-on at £3
881,-0.15682473529621677,3) LL add-on at £3
882,-0.3010315697343915,3) LL add-on at £3
883,-0.05316022031942852,3) LL add-on at £3
884,-0.22531573464947993,3) LL add-on at £3
885,-0.12031671054787534,3) LL add-on at £3
886,-0.08721812068906146,3) LL add-on at £3
887,-0.14811410815386178,3) LL add-on at £3
888,-0.13241148687036813,3) LL add-on at £3
889,-0.29822876916743624,3) LL add-on at £3
890,-0.25033305240027304,3) LL add-on at £3
891,-0.30256074136570865,3) LL add-on at £3
892,-0.2511021538768364,3) LL add-on at £3
893,-0.1952829905464924,3) LL add-on at £3
894,-0.2990631193377206,3) LL add-on at £3
895,-0.15595680034611464,3) LL add-on at £3
896,-0.17239305060835153,3) LL add-on at £3
897,-0.25813729602591146,3) LL add-on at £3
898,-0.14383267825946983,3) LL add-on at £3
899,-0.17264383794071225,3) LL add-on at £3
900,-0.3371832283445237,3) LL add-on at £3
901,-0.098317015229168,3) LL add-on at £3
902,-0.14952819543351664,3) LL add-on at £3
903,-0.22761943203344134,3) LL add-on at £3
904,-0.28789201166373785,3) LL add-on at £3
905,-0.18283261248588228,3) LL add-on at £3
906,-0.18555076667129689,3) LL add-on at £3
907,-0.4372232527148023,3) LL add-on at £3
908,-0.08232216336680763,3) LL add-on at £3
909,-0.1771393169615438,3) LL add-on at £3
910,-0.19994658133373702,3) LL add-on at £3
911,-0.25084046855365133,3) LL add-on at £3
912,-0.35787923407424593,3) LL add-on at £3
913,-0.14496975048601543,3) LL add-on at £3
914,-0.19403232422352637,3) LL add-on at £3
915,-0.5065769095463879,3) LL add-on at £3
916,-0.09829999309213196,3) LL add-on at £3
917,-0.1565753570592445,3) LL add-on at £3
918,-0.1793662836323281,3) LL add-on at £3
919,-0.23232348304168146,3) LL add-on at £3
920,-0.05701029287441849,3) LL add-on at £3
921,-0.07799586909236325,3) LL add-on at £3
922,-0.012155379933365714,3) LL add-on at £3
923,-0.27311408926050507,3) LL add-on at £3
924,-0.21034022195326946,3) LL add-on at £3
925,-0.3682356387832263,3) LL add-on at £3
926,-0.2299724729418896,3) LL add-on at £3
927,-0.31892232056121894,3) LL add-on at £3
928,-0.31725907106913354,3) LL add-on at £3
929,-0.21155088389873855,3) LL add-on at £3
930,-0.280577841327306,3) LL add-on at £3
931,-0.19315519755548616,3) LL add-on at £3
932,-0.22478544808949233,3) LL add-on at £3
933,-0.1901018771881111,3) LL add-on at £3
934,-0.22631903856125232,3) LL add-on at £3
935,-0.556095209563362,3) LL add-on at £3
936,-0.342841811756861,3) LL add-on at £3
937,-0.129787799541855,3) LL add-on at £3
938,-0.21794204577432033,3) LL add-on at £3
939,-0.24338080999784967,3) LL add-on at £3
940,-0.0862023733096851,3) LL add-on at £3
941,-0.18380347686331128,3) LL add-on at £3
942,-0.275798104251327,3) LL add-on at £3
943,-0.3477556311527506,3) LL add-on at £3
944,-0.09445602482390712,3) LL add-on at £3
945,-0.14066240478376058,3) LL add-on at £3
946,-0.3653737995848032,3) LL add-on at £3
947,-0.26613852971504937,3) LL add-on at £3
948,-0.0661702252730655,3) LL add-on at £3
949,-0.15238096926323508,3) LL add-on at £3
950,-0.2115458903662024,3) LL add-on at £3
951,-0.11427397483865104,3) LL add-on at £3
952,-0.13172536054875075,3) LL add-on at £3
953,-0.13032950889386272,3) LL add-on at £3
954,-0.16966954405340734,3) LL add-on at £3
955,-0.26957084422707484,3) LL add-on at £3
956,-0.1269613786243995,3) LL add-on at £3
957,-0.2259275945768877,3) LL add-on at £3
958,-0.18165235058807772,3) LL add-on at £3
959,-0.26616019256121415,3) LL add-on at £3
960,-0.1703001502837788,3) LL add-on at £3
961,-0.32903247800051016,3) LL add-on at £3
962,-0.12430353326797601,3) LL add-on at £3
963,-0.07873800867090149,3) LL add-on at £3
964,-0.41308602994686977,3) LL add-on at £3
965,-0.09874685111992464,3) LL add-on at £3
966,-0.19630035408124868,3) LL add-on at £3
967,-0.12233959653906344,3) LL add-on at £3
968,-0.09945085143032056,3) LL add-on at £3
969,0.006089102986227024,3) LL add-on at £3
970,-0.3543473547990554,3) LL add-on at £3
971,-0.2164695251361471,3) LL add-on at £3
972,-0.33374715264558635,3) LL add-on at £3
973,-0.2171195619629116,3) LL add-on at £3
974,-0.2495590560285578,3) LL add-on at £3
975,-0.27272694189387264,3) LL add-on at £3
976,-0.2222632510077485,3) LL add-on at £3
977,-0.19489341968016788,3) LL add-on at £3
978,-0.1133213548022185,3) LL add-on at £3
979,-0.14249031851223962,3) LL add-on at £3
980,-0.25566550230591106,3) LL add-on at £3
981,-0.21549653325742038,3) LL add-on at £3
982,-0.16841803520681362,3) LL add-on at £3
983,-0.2618015048636554,3) LL add-on at £3
984,-0.15120993235450536,3) LL add-on at £3
985,-0.1471208912235246,3) LL add-on at £3
986,-0.18376018889641568,3) LL add-on at £3
987,-0.24139034154359235,3) LL add-on at £3
988,-0.22966611828827027,3) LL add-on at £3
989,-0.282864210610656,3) LL add-on at £3
990,-0.2735650101849798,3) LL add-on at £3
991,-0.22915549255776352,3) LL add-on at £3
992,-0.28167499409032204,3) LL add-on at £3
993,-0.1584576576772815,3) LL add-on at £3
994,-0.28296090731203194,3) LL add-on at £3
995,-0.23279041102224354,3) LL add-on at £3
996,-0.13246437538029407,3) LL add-on at £3
997,-0.30821436953212517,3) LL add-on at £3
998,-0.29451638621522275,3) LL add-on at £3
999,-0.5169139488110096,3) LL add-on at £3
1000,-0.10975748676816671,3) LL add-on at £3
1001,-0.23439861279459062,3) LL add-on at £3
1002,-0.13492772780778278,3) LL add-on at £3
1003,-0.14592107133978013,3) LL add-on at £3
1004,-0.19962473638751627,3) LL add-on at £3
1005,-0.3782543650703599,3) LL add-on at £3
1006,-0.3224554819634242,3) LL add-on at £3
1007,-0.2152114975321725,3) LL add-on at £3
1008,-0.21534517376584908,3) LL add-on at £3
1009,-0.21578715914575916,3) LL add-on at £3
1010,-0.20028194890745485,3) LL add-on at £3
1011,-0.3458564715829773,3) LL add-on at £3
1012,-0.2822638848176864,3) LL add-on at £3
1013,-0.22137492020628569,3) LL add-on at £3
1014,-0.3356214494527039,3) LL add-on at £3
1015,-0.3018157666851523,3) LL add-on at £3
1016,-0.19953581251201927,3) LL add-on at £3
1017,-0.4333024770572889,3) LL add-on at £3
1018,-0.29616573225109105,3) LL add-on at £3
1019,-0.32369812570520984,3) LL add-on at £3
1020,-0.2030928207224337,3) LL add-on at £3
1021,-0.19369639477849618,3) LL add-on at £3
1022,-0.18539340996178694,3) LL add-on at £3
1023,-0.2613963303736903,3) LL add-on at £3
1024,-0.19366000799933725,3) LL add-on at £3
1025,-0.26343478020637456,3) LL add-on at £3
1026,-0.28385834634407714,3) LL add-on at £3
1027,-0.33953283326745054,3) LL add-on at £3
1028,-0.24021648835210058,3) LL add-on at £3
1029,-0.26075800418525347,3) LL add-on at £3
1030,-0.4316120413592461,3) LL add-on at £3
1031,0.31625752636555315,3) LL add-on at £3
1032,-0.1568809287699957,3) LL add-on at £3
1033,-0.1838073758991006,3) LL add-on at £3
1034,-0.3562026763084509,3) LL add-on at £3
1035,-0.20287598562488898,3) LL add-on at £3
1036,-0.17165320671274542,3) LL add-on at £3
1037,-0.08556043207258729,3) LL add-on at £3
1038,-0.593923126813108,3) LL add-on at £3
1039,-0.2039783900621344,3) LL add-on at £3
1040,-0.2247665265201799,3) LL add-on at £3
1041,-0.19041986269964262,3) LL add-on at £3
1042,-0.2565363371299056,3) LL add-on at £3
1043,0.0972891108374345,3) LL add-on at £3
1044,-0.39431899909673296,3) LL add-on at £3
1045,-0.23632543190186286,3) LL add-on at £3
1046,-0.06377523652569549,3) LL add-on at £3
1047,-0.26769725249733534,3) LL add-on at £3
1048,-0.28144431320667,3) LL add-on at £3
1049,-0.2931565860349881,3) LL add-on at £3
1050,-0.18946935708718504,3) LL add-on at £3
1051,-0.19499045831230935,3) LL add-on at £3
1052,-0.14928899973130286,3) LL add-on at £3
1053,-0.21970588127026747,3) LL add-on at £3
1054,-0.25048466995252233,3) LL add-on at £3
1055,-0.13168289769001526,3) LL add-on at £3
1056,-0.2588850803261384,3) LL add-on at £3
1057,-0.10594191919433316,3) LL add-on at £3
1058,-0.31589342934114667,3) LL add-on at £3
1059,-0.2515255267596555,3) LL add-on at £3
1060,-0.21000536422852029,3) LL add-on at £3
1061,-0.10535908500226468,3) LL add-on at £3
1062,-0.20683613909053583,3) LL add-on at £3
1063,-0.2104322586681525,3) LL add-on at £3
1064,-0.24950910408460358,3) LL add-on at £3
1065,-0.19415458163569602,3) LL add-on at £3
1066,-0.3587548137923374,3) LL add-on at £3
1067,-0.24169979037825146,3) LL add-on at £3
1068,-0.14075841760483765,3) LL add-on at £3
1069,-0.30659459327262945,3) LL add-on at £3
1070,-0.2257112714324712,3) LL add-on at £3
1071,-0.17089251617237156,3) LL add-on at £3
1072,-0.2494631270941991,3) LL add-on at £3
1073,-0.34525239951481596,3) LL add-on at £3
1074,-0.2289235158500763,3) LL add-on at £3
1075,0.06717793296502501,3) LL add-on at £3
1076,-0.16085671422020176,3) LL add-on at £3
1077,-0.4625434614555383,3) LL add-on at £3
1078,-0.43157621557292075,3) LL add-on at £3
1079,-0.13239166401667077,3) LL add-on at £3
1080,-0.16280454388404975,3) LL add-on at £3
1081,-0.2587372310715045,3) LL add-on at £3
1082,-0.34741588724714473,3) LL add-on at £3
1083,0.00031002881231886566,3) LL add-on at £3
1084,-0.11512321060033867,3) LL add-on at £3
1085,-0.1656180695540037,3) LL add-on at £3
1086,-0.18745821220494063,3) LL add-on at £3
1087,0.020954431966667967,3) LL add-on at £3
1088,-0.01449703064960225,3) LL add-on at £3
1089,-0.2640084411273889,3) LL add-on at £3
1090,-0.35547477838532565,3) LL add-on at £3
1091,-0.5124954063641926,3) LL add-on at £3
1092,-0.18382846785600132,3) LL add-on at £3
1093,-0.26441854338554094,3) LL add-on at £3
1094,-0.02657644985715246,3) LL add-on at £3
1095,-0.2371202718699526,3) LL add-on at £3
1096,-0.17781392220942566,3) LL add-on at £3
1097,-0.23183972345988252,3) LL add-on at £3
1098,-0.31768154228998435,3) LL add-on at £3
1099,-0.21284869568177708,3) LL add-on at £3
1100,0.059540319831335835,3) LL add-on at £3
1101,-0.14708129339746195,3) LL add-on at £3
1102,-0.32415894037182513,3) LL add-on at £3
1103,-0.6477371133865405,3) LL add-on at £3
1104,0.08653657012264211,3) LL add-on at £3
1105,-0.22262590056081505,3) LL add-on at £3
1106,-0.2339562773956629,3) LL add-on at £3
1107,-0.24922924809159724,3) LL add-on at £3
1108,-0.23566607860825786,3) LL add-on at £3
1109,-0.051696128239169824,3) LL add-on at £3
1110,-0.2379362118633367,3) LL add-on at £3
1111,-0.16711962171266215,3) LL add-on at £3
1112,-0.3499007225251368,3) LL add-on at £3
1113,-0.20269484115082545,3) LL add-on at £3
1114,-0.3581635725771569,3) LL add-on at £3
1115,-0.13178949627057668,3) LL add-on at £3
1116,-0.24965302142339374,3) LL add-on at £3
1117,-0.28403743818993255,3) LL add-on at £3
1118,-0.026002136406250095,3) LL add-on at £3
1119,-0.3358050313203531,3) LL add-on at £3
1120,-0.3888136808789825,3) LL add-on at £3
1121,-0.11921475204736535,3) LL add-on at £3
1122,-0.1801719894039843,3) LL add-on at £3
1123,-0.38493088033709627,3) LL add-on at £3
1124,-0.19770002850392715,3) LL add-on at £3
1125,0.025629233968524262,3) LL add-on at £3
1126,-0.25315497643464335,3) LL add-on at £3
1127,-0.25719570185195695,3) LL add-on at £3
1128,-0.20303723264104556,3) LL add-on at £3
1129,-0.13144342886577826,3) LL add-on at £3
1130,-0.24028826544946869,3) LL add-on at £3
1131,-0.1740763644044284,3) LL add-on at £3
1132,-0.25996243304571,3) LL add-on at £3
1133,-0.4222227650802904,3) LL add-on at £3
1134,-0.189572511836823,3) LL add-on at £3
1135,-0.06110170698611035,3) LL add-on at £3
1136,-0.30346313234083283,3) LL add-on at £3
1137,-0.19722351247083542,3) LL add-on at £3
1138,-0.20295489465474553,3) LL add-on at £3
1139,-0.2304593378163225,3) LL add-on at £3
1140,-0.032880535710799866,3) LL add-on at £3
1141,-0.10506209780564597,3) LL add-on at £3
1142,-0.2823795670459683,3) LL add-on at £3
1143,-0.20395917315607578,3) LL add-on at £3
1144,-0.06088245037880473,3) LL add-on at £3
1145,-0.5669982836868034,3) LL add-on at £3
1146,-0.7815287530563485,3) LL add-on at £3
1147,-0.05564981640036658,3) LL add-on at £3
1148,-0.127255544525476,3) LL add-on at £3
1149,-0.3864736584487131,3) LL add-on at £3
1150,-0.21949224820115754,3) LL add-on at £3
1151,-0.06045274202838588,3) LL add-on at £3
1152,-0.23551088049616659,3) LL add-on at £3
1153,-0.32742798404800705,3) LL add-on at £3
1154,-0.206338611931813,3) LL add-on at £3
1155,-0.10805571511644269,3) LL add-on at £3
1156,-0.27994437865394345,3) LL add-on at £3
1157,-0.20493716248198632,3) LL add-on at £3
1158,-0.10671243776973574,3) LL add-on at £3
1159,-0.20181388003295786,3) LL add-on at £3
1160,-0.3284853598890099,3) LL add-on at £3
1161,-0.1919352110024201,3) LL add-on at £3
1162,-0.41029805379829687,3) LL add-on at £3
1163,-0.1875511382827182,3) LL add-on at £3
1164,-0.08316042691464082,3) LL add-on at £3
1165,-0.23326939209883352,3) LL add-on at £3
1166,-0.28856532778413657,3) LL add-on at £3
1167,-0.0999345649573103,3) LL add-on at £3
1168,0.03285627792322753,3) LL add-on at £3
1169,-0.14534950624732754,3) LL add-on at £3
1170,-0.1352058616113824,3) LL add-on at £3
1171,-0.2798775938798777,3) LL add-on at £3
1172,-0.1605177819701875,3) LL add-on at £3
1173,-0.19085880113489995,3) LL add-on at £3
1174,-0.32298287810835025,3) LL add-on at £3
1175,-0.12415208315462645,3) LL add-on at £3
1176,-0.33401573113877225,3) LL add-on at £3
1177,-0.22904492035325333,3) LL add-on at £3
1178,-0.3296521399412584,3) LL add-on at £3
1179,-0.35996834685278045,3) LL add-on at £3
1180,-0.17946785121736547,3) LL add-on at £3
1181,-0.23855967131400552,3) LL add-on at £3
1182,-0.21488442709779873,3) LL add-on at £3
1183,-0.1580806620746323,3) LL add-on at £3
1184,-0.19293351021509117,3) LL add-on at £3
1185,-0.01458483538836583,3) LL add-on at £3
1186,-0.3448823410795157,3) LL add-on at £3
1187,-0.16200191668435043,3) LL add-on at £3
1188,-0.3127935410502148,3) LL add-on at £3
1189,-0.2232546013337618,3) LL add-on at £3
1190,-0.2830264035217105,3) LL add-on at £3
1191,-0.25038913110886635,3) LL add-on at £3
1192,-0.2986610958167415,3) LL add-on at £3
1193,-0.2112336079894249,3) LL add-on at £3
1194,-0.1868524466804317,3) LL add-on at £3
1195,-0.26330213624868226,3) LL add-on at £3
1196,-0.29762002110551844,3) LL add-on at £3
1197,-0.23308440675800152,3) LL add-on at £3
1198,-0.17054794578709132,3) LL add-on at £3
1199,-0.2296934380409717,3) LL add-on at £3
1200,-0.09773531674480072,3) LL add-on at £3
1201,-0.1983069807894078,3) LL add-on at £3
1202,-0.47632281999973136,3) LL add-on at £3
1203,-0.12406605352882277,3) LL add-on at £3
1204,-0.19516968157023834,3) LL add-on at £3
1205,-0.16453051641657085,3) LL add-on at £3
1206,-0.1937367067221772,3) LL add-on at £3
1207,-0.2737321112473254,3) LL add-on at £3
1208,-0.08216199215810664,3) LL add-on at £3
1209,-0.270563788723765,3) LL add-on at £3
1210,-0.2620524825053713,3) LL add-on at £3
1211,-0.3481545232413116,3) LL add-on at £3
1212,-0.24420470849968418,3) LL add-on at £3
1213,-0.09498624708823046,3) LL add-on at £3
1214,-0.2575660285353723,3) LL add-on at £3
1215,-0.25800992151615704,3) LL add-on at £3
